date,v5c,v5b,v5,spy
2017-05-08,-0.002262,-0.002262,-0.002178,-0.001588
2017-05-09,-0.003658,-0.003658,-0.003413,-0.001319
2017-05-10,0.005107,0.005107,0.005370,0.003184
2017-05-11,-0.000593,-0.000593,-0.001037,0.000977
2017-05-12,-0.002993,-0.002993,-0.003383,-0.001671
2017-05-15,0.011358,0.011358,0.011876,0.004629
2017-05-16,-0.002114,-0.002114,-0.002525,-0.001985
2017-05-17,-0.037733,-0.037733,-0.041199,-0.021779
2017-05-18,0.007664,0.007664,0.008704,0.004940
2017-05-19,0.014811,0.014811,0.015330,0.006504
2017-05-22,0.008810,0.008810,0.009133,0.002225
2017-05-23,0.006239,0.006239,0.006979,0.005208
2017-05-24,0.003943,0.003943,0.003954,0.000502
2017-05-25,0.013459,0.013459,0.014215,0.008431
2017-05-26,0.001395,0.001395,0.000817,-0.000207
2017-05-30,0.006869,0.006869,0.007175,0.008823
2017-05-31,-0.004857,-0.004857,-0.005171,-0.005409
2017-06-01,0.015760,0.015760,0.016960,0.006953
2017-06-02,0.009413,0.009413,0.008546,0.003328
2017-06-05,-0.003502,-0.003502,-0.003039,-0.002218
2017-06-06,-0.004094,-0.004094,-0.005503,-0.003146
2017-06-07,-0.001964,-0.001964,-0.000963,-0.002430
2017-06-08,0.018678,0.018678,0.018876,0.019297
2017-06-09,-0.005066,-0.005066,-0.004832,-0.001518
2017-06-12,0.003493,0.003493,0.003461,0.003992
2017-06-13,0.003879,0.003879,0.004698,-0.001476
2017-06-14,-0.002582,-0.002582,-0.004028,-0.001574
2017-06-15,-0.005315,-0.005315,-0.005308,-0.002230
2017-06-16,0.000629,0.000629,0.000468,0.000219
2017-06-19,0.017968,0.017968,0.019616,0.010383
2017-06-20,-0.005780,-0.005780,-0.007755,0.001109
2017-06-21,-0.003317,-0.003317,-0.003583,-0.003657
2017-06-22,-0.000357,-0.000357,-0.000751,-0.000643
2017-06-23,0.003209,0.003209,0.003282,0.001194
2017-06-26,-0.003702,-0.003702,-0.003564,-0.002996
2017-06-27,-0.024146,-0.024146,-0.024379,-0.014897
2017-06-28,0.008236,0.008236,0.010073,-0.001069
2017-06-29,-0.025520,-0.025520,-0.025803,-0.014100
2017-06-30,0.003173,0.003173,0.003766,0.001864
2017-07-03,0.006209,0.006209,0.008868,0.006531
2017-07-05,0.006765,0.006765,0.006815,0.003623
2017-07-06,-0.023828,-0.023828,-0.025144,-0.012335
2017-07-07,0.012116,0.012116,0.015516,0.006485
2017-07-10,0.002613,0.002613,0.002529,0.001074
2017-07-11,0.007695,0.007695,0.007013,0.008112
2017-07-12,0.014512,0.014512,0.015290,0.004846
2017-07-13,-0.001456,-0.001456,-0.000159,-0.002453
2017-07-14,0.011149,0.011149,0.011145,0.004664
2017-07-17,-0.007781,-0.007781,-0.008457,-0.008239
2017-07-18,0.003919,0.003919,0.002333,0.001640
2017-07-19,0.012112,0.012112,0.013407,0.005873
2017-07-20,0.006649,0.006649,0.006213,0.005635
2017-07-21,-0.000500,-0.000500,-0.002185,-0.000890
2017-07-24,-0.006012,-0.006012,-0.005660,-0.005273
2017-07-25,0.003835,0.003835,0.006048,0.002692
2017-07-26,-0.005589,-0.005589,-0.006596,-0.006604
2017-07-27,0.000351,0.000351,0.000625,0.001979
2017-07-28,-0.001089,-0.001089,-0.002864,-0.001173
2017-07-31,-0.010259,-0.010259,-0.010394,-0.009559
2017-08-01,0.004158,0.004158,0.003887,0.001277
2017-08-02,-0.000939,-0.000939,-0.000814,-0.001061
2017-08-03,0.003676,0.003676,0.002213,0.004464
2017-08-04,0.001527,0.001527,0.002882,0.001822
2017-08-07,0.012079,0.012079,0.012141,0.010024
2017-08-08,-0.000966,-0.000966,-0.001191,0.001506
2017-08-09,0.000437,0.000437,-0.000472,-0.002183
2017-08-10,-0.024601,-0.024601,-0.027907,-0.011280
2017-08-11,0.003975,0.003975,0.003986,0.001477
2017-08-14,0.019864,0.019864,0.022107,0.010817
2017-08-15,0.005626,0.005626,0.006133,0.007501
2017-08-16,0.003370,0.003370,0.003066,-0.000163
2017-08-17,-0.029043,-0.029043,-0.032374,-0.013561
2017-08-18,-0.003634,-0.003634,-0.003798,-0.001563
2017-08-21,-0.000108,-0.000108,-0.000303,-0.001792
2017-08-22,0.026703,0.026703,0.028731,0.016309
2017-08-23,-0.004626,-0.004626,-0.005986,-0.002014
2017-08-24,-0.005868,-0.005868,-0.005770,-0.002343
2017-08-25,0.005896,0.005896,0.005759,0.002336
2017-08-28,-0.006811,-0.006811,-0.007123,-0.009486
2017-08-29,0.002294,0.002294,0.002242,0.001184
2017-08-30,0.010244,0.010244,0.011009,0.005205
2017-08-31,0.013340,0.013340,0.013596,0.004378
2017-09-01,0.002169,0.002169,0.002488,0.001414
2017-09-05,-0.018679,-0.018679,-0.020688,-0.014763
2017-09-06,0.004700,0.004700,0.005683,0.002760
2017-09-07,-0.001493,-0.001493,-0.002461,-0.004323
2017-09-08,-0.002985,-0.002985,-0.002975,-0.001175
2017-09-11,0.013068,0.013068,0.015802,0.005686
2017-09-12,-0.002509,-0.002509,-0.001925,-0.005655
2017-09-13,0.005594,0.005594,0.006160,0.006782
2017-09-14,-0.014130,-0.014130,-0.014312,-0.014723
2017-09-15,0.001976,0.001976,0.002453,0.001346
2017-09-18,-0.006833,-0.006833,-0.005599,-0.006587
2017-09-19,0.002141,0.002141,0.002212,0.001096
2017-09-20,0.001413,0.001413,0.001918,0.002266
2017-09-21,-0.013660,-0.013660,-0.013351,-0.009298
2017-09-22,0.001509,0.001509,0.001135,0.000200
2017-09-25,0.005983,0.005983,0.004668,0.005504
2017-09-26,0.001367,0.001367,0.002190,0.002814
2017-09-27,0.008204,0.008204,0.009764,0.007580
2017-09-28,-0.000029,-0.000029,0.000146,-0.001135
2017-09-29,0.006702,0.006702,0.007394,0.003515
2017-10-02,0.019572,0.019572,0.020392,0.016033
2017-10-03,0.007236,0.007236,0.007330,0.004748
2017-10-04,0.003415,0.003415,0.003182,0.001823
2017-10-05,0.020770,0.020770,0.022504,0.015137
2017-10-06,-0.002578,-0.002578,-0.003742,-0.001139
2017-10-09,-0.004205,-0.004205,-0.005119,-0.004034
2017-10-10,0.001308,0.001308,0.002126,-0.002449
2017-10-11,0.001818,0.001818,0.001829,-0.000599
2017-10-12,-0.004496,-0.004496,-0.005108,-0.003341
2017-10-13,0.004871,0.004871,0.004514,0.001217
2017-10-16,0.002600,0.002600,0.003547,0.002197
2017-10-17,0.004958,0.004958,0.005373,0.005108
2017-10-18,-0.000873,-0.000873,-0.000170,-0.000395
2017-10-19,0.006231,0.006231,0.005220,0.005018
2017-10-20,0.008464,0.008464,0.010303,0.005161
2017-10-23,-0.011881,-0.011881,-0.012407,-0.008107
2017-10-24,0.008343,0.008343,0.009518,0.007446
2017-10-25,-0.021681,-0.021681,-0.021902,-0.015561
2017-10-26,0.012245,0.012245,0.013315,0.012218
2017-10-27,0.018704,0.018704,0.019325,0.008176
2017-10-30,-0.006463,-0.006463,-0.007382,-0.004013
2017-10-31,-0.003346,-0.003346,-0.002634,-0.004388
2017-11-01,-0.002335,-0.002335,-0.002585,-0.004685
2017-11-02,0.004385,0.004385,0.004298,0.003168
2017-11-03,0.022667,0.022667,0.023439,0.018873
2017-11-06,0.003459,0.003459,0.003727,-0.000531
2017-11-07,-0.009040,-0.009040,-0.009198,-0.007872
2017-11-08,0.003840,0.003840,0.003688,0.001925
2017-11-09,-0.002641,-0.002641,-0.003233,0.000861
2017-11-10,-0.006340,-0.006340,-0.005037,-0.002696
2017-11-13,0.004129,0.004129,0.003803,0.002772
2017-11-14,-0.004409,-0.004409,-0.005861,-0.002558
2017-11-15,-0.011871,-0.011871,-0.012810,-0.007617
2017-11-16,0.016293,0.016293,0.017493,0.008501
2017-11-17,-0.006128,-0.006128,-0.007031,-0.006153
2017-11-20,0.001103,0.001103,0.002038,0.001534
2017-11-21,0.010992,0.010992,0.011732,0.003327
2017-11-22,0.000191,0.000191,-0.000411,-0.000924
2017-11-24,-0.000582,-0.000582,0.000291,-0.002297
2017-11-27,-0.002081,-0.002081,-0.002539,-0.001829
2017-11-28,0.021196,0.021196,0.022221,0.010306
2017-11-29,-0.006976,-0.006976,-0.006269,-0.003831
2017-11-30,0.012268,0.012268,0.013853,0.004859
2017-12-01,-0.010130,-0.010130,-0.010651,-0.010391
2017-12-04,-0.000728,-0.000728,-0.001282,0.001452
2017-12-05,-0.006547,-0.006547,-0.006651,-0.002212
2017-12-06,0.004386,0.004386,0.003403,0.004665
2017-12-07,0.005347,0.005347,0.007304,0.004876
2017-12-08,0.004450,0.004450,0.005577,-0.001415
2017-12-11,0.012507,0.012507,0.013326,0.009924
2017-12-12,0.006771,0.006771,0.006484,0.004972
2017-12-13,0.004108,0.004108,0.002726,0.002130
2017-12-14,-0.014873,-0.014873,-0.014953,-0.010785
2017-12-15,0.016211,0.016211,0.016885,0.006583
2017-12-18,0.021664,0.021664,0.022395,0.015074
2017-12-19,-0.014154,-0.014154,-0.013727,-0.008563
2017-12-20,-0.002325,-0.002325,-0.001697,-0.000979
2017-12-21,0.006390,0.006390,0.006329,0.003173
2017-12-22,-0.000149,-0.000149,-0.000513,-0.000890
2017-12-26,-0.000213,-0.000213,-0.000268,-0.000876
2017-12-27,0.003356,0.003356,0.002564,0.000594
2017-12-28,0.002836,0.002836,0.003014,-0.000127
2017-12-29,-0.009394,-0.009394,-0.010323,-0.006508
2018-01-02,0.010038,0.010038,0.010734,0.001905
2018-01-03,0.007076,0.007076,0.008314,0.000043
2018-01-04,0.015897,0.015897,0.015833,0.010523
2018-01-05,0.009772,0.009772,0.010410,0.003577
2018-01-08,0.001948,0.001948,0.002305,0.000131
2018-01-09,0.002869,0.002869,0.004550,0.002604
2018-01-10,0.000051,0.000051,-0.000147,0.001343
2018-01-11,0.017619,0.017619,0.018028,0.008755
2018-01-12,0.013502,0.013502,0.013523,0.004356
2018-01-16,-0.025318,-0.025318,-0.025889,-0.021934
2018-01-17,0.018265,0.018265,0.020156,0.009490
2018-01-18,-0.007220,-0.007220,-0.006803,-0.003788
2018-01-19,0.004389,0.004389,0.004807,-0.000271
2018-01-22,0.017511,0.017511,0.018387,0.008355
2018-01-23,-0.000937,-0.000937,-0.000818,-0.004560
2018-01-24,-0.001626,-0.001626,-0.001778,-0.002709
2018-01-25,-0.014014,-0.014014,-0.013898,-0.013893
2018-01-26,0.029040,0.029040,0.030783,0.016627
2018-01-29,-0.015624,-0.015624,-0.015866,-0.006559
2018-01-30,-0.017777,-0.017777,-0.018785,-0.005146
2018-01-31,-0.002980,-0.002980,-0.003592,-0.005108
2018-02-01,-0.004254,-0.004254,-0.004113,-0.004274
2018-02-02,-0.044837,-0.044837,-0.046296,-0.026312
2018-02-05,-0.034425,-0.034425,-0.039246,-0.031269
2018-02-06,0.008847,0.023316,0.026206,0.031962
2018-02-07,-0.007033,-0.007476,-0.009149,-0.006493
2018-02-08,-0.011743,-0.026305,-0.033895,-0.032000
2018-02-09,0.002991,0.008520,0.010179,0.010964
2018-02-12,0.009067,0.016124,0.019771,0.022575
2018-02-13,0.001260,0.002016,0.002066,0.000685
2018-02-14,0.007427,0.012550,0.014793,0.010969
2018-02-15,0.001755,0.005637,0.007529,0.003450
2018-02-16,-0.002579,-0.003613,-0.003561,-0.005974
2018-02-20,-0.004277,-0.003785,-0.003347,0.001658
2018-02-21,-0.003446,-0.006753,-0.006681,-0.005573
2018-02-22,0.004514,0.006717,0.007372,0.007843
2018-02-23,0.006465,0.015913,0.016649,0.012816
2018-02-26,0.013617,0.012779,0.013007,0.010525
2018-02-27,-0.016889,-0.015957,-0.016061,-0.012376
2018-02-28,-0.006602,-0.006602,-0.007570,-0.005830
2018-03-01,-0.002027,-0.004857,-0.005199,-0.003660
2018-03-02,0.002766,0.004111,0.003824,0.003606
2018-03-05,0.005648,0.008987,0.010061,0.010123
2018-03-06,0.000957,0.001088,0.000231,-0.001614
2018-03-07,-0.003907,-0.004559,-0.004484,-0.003801
2018-03-08,0.001361,0.002780,0.002856,0.004392
2018-03-09,0.014020,0.020561,0.021677,0.024816
2018-03-12,-0.004446,-0.003976,-0.004304,-0.004840
2018-03-13,-0.006067,-0.007759,-0.008260,-0.010193
2018-03-14,-0.005994,-0.009141,-0.009225,-0.009739
2018-03-15,-0.001721,-0.002177,-0.001612,-0.001034
2018-03-16,0.002030,0.002983,0.003492,0.003448
2018-03-19,-0.008717,-0.014508,-0.015499,-0.013874
2018-03-20,-0.002619,-0.003151,-0.002293,-0.004138
2018-03-21,0.004070,0.003561,0.002816,-0.000464
2018-03-22,-0.022887,-0.035465,-0.036560,-0.034746
2018-03-23,-0.008997,-0.017547,-0.019015,-0.019127
2018-03-26,0.012697,0.015789,0.016377,0.018398
2018-03-27,-0.009603,-0.011630,-0.012028,-0.012673
2018-03-28,-0.000522,-0.000462,0.000486,0.003844
2018-03-29,0.010605,0.012598,0.013274,0.016457
2018-04-02,-0.013105,-0.016128,-0.018614,-0.022793
2018-04-03,0.005943,0.007576,0.008874,0.011238
2018-04-04,0.006071,0.007429,0.007738,0.009306
2018-04-05,0.007623,0.009090,0.009991,0.013600
2018-04-06,-0.013874,-0.016911,-0.018682,-0.022286
2018-04-09,-0.000743,-0.000708,-0.000102,-0.004278
2018-04-10,0.009963,0.011907,0.013294,0.012755
2018-04-11,-0.002135,-0.002478,-0.003057,-0.005722
2018-04-12,0.001555,0.002096,0.003575,0.004751
2018-04-13,-0.000749,-0.001106,-0.001704,-0.002933
2018-04-16,0.000818,0.001416,0.001423,0.000915
2018-04-17,0.009736,0.011199,0.011513,0.013917
2018-04-18,0.006866,0.006793,0.007674,0.007235
2018-04-19,0.000623,0.000736,0.000460,0.002773
2018-04-20,-0.009322,-0.008398,-0.008121,-0.008480
2018-04-23,0.006798,0.006743,0.007511,0.010484
2018-04-24,-0.010590,-0.014467,-0.015782,-0.017386
2018-04-25,0.002956,0.004736,0.005507,0.006400
2018-04-26,0.006878,0.011161,0.012020,0.011602
2018-04-27,0.001672,0.001622,0.001235,0.000939
2018-04-30,-0.004313,-0.004313,-0.003934,0.002917
2018-05-01,0.006726,0.011401,0.011770,0.013766
2018-05-02,-0.009120,-0.008461,-0.008654,-0.004122
2018-05-03,-0.000406,-0.002501,-0.002741,-0.002095
2018-05-04,0.011582,0.023938,0.024670,0.012947
2018-05-07,0.006033,0.006090,0.006159,0.003533
2018-05-08,0.001310,0.001317,0.001412,0.001249
2018-05-09,0.008790,0.018047,0.019061,0.010322
2018-05-10,0.020510,0.019520,0.019448,0.010937
2018-05-11,0.004988,0.005232,0.005184,0.003051
2018-05-14,-0.002219,-0.002260,-0.001596,-0.002405
2018-05-15,-0.011630,-0.012066,-0.011021,-0.002308
2018-05-16,0.001608,0.004647,0.005137,0.000640
2018-05-17,0.000974,0.000974,0.000994,0.001592
2018-05-18,-0.005028,-0.005028,-0.005273,-0.002500
2018-05-21,0.021571,0.021571,0.022181,0.013782
2018-05-22,-0.006229,-0.006229,-0.006267,-0.003463
2018-05-23,0.010773,0.010773,0.010817,0.007981
2018-05-24,-0.003733,-0.003733,-0.004773,-0.002956
2018-05-25,-0.006435,-0.006435,-0.007047,-0.002383
2018-05-29,-0.013790,-0.013790,-0.014690,-0.001830
2018-05-30,0.012079,0.025080,0.026159,0.011075
2018-05-31,-0.014961,-0.014961,-0.014961,-0.006562
2018-06-01,0.007929,0.020514,0.020514,0.009817
2018-06-04,0.006963,0.006963,0.006963,0.002709
2018-06-05,-0.004849,-0.004849,-0.004849,-0.005962
2018-06-06,0.017934,0.017934,0.017934,0.007198
2018-06-07,0.001263,0.001263,0.001263,0.000066
2018-06-08,0.006345,0.006345,0.006345,0.002956
2018-06-11,0.005966,0.005966,0.005966,0.004690
2018-06-12,0.003251,0.003251,0.003251,0.001426
2018-06-13,-0.007301,-0.007301,-0.007301,-0.003951
2018-06-14,0.013807,0.013807,0.013807,0.012057
2018-06-15,-0.006361,-0.006361,-0.006361,-0.001275
2018-06-18,-0.003426,-0.003426,-0.003426,-0.002215
2018-06-19,-0.003651,-0.003651,-0.003651,0.002626
2018-06-20,0.003645,0.003645,0.003645,0.001561
2018-06-21,-0.020083,-0.020083,-0.020083,-0.011715
2018-06-22,0.007855,0.007855,0.007855,0.001824
2018-06-25,-0.035148,-0.035148,-0.035148,-0.015887
2018-06-26,0.011581,0.011581,0.011581,0.006565
2018-06-27,-0.009165,-0.009165,-0.009165,-0.000679
2018-06-28,0.016666,0.016666,0.016666,0.009201
2018-06-29,0.003845,0.003845,0.005228,0.001440
2018-07-02,-0.002337,-0.001945,-0.002589,-0.003116
2018-07-03,-0.005587,-0.010879,-0.011776,-0.007330
2018-07-05,0.015588,0.015588,0.015634,0.005763
2018-07-06,0.019108,0.019108,0.019408,0.008458
2018-07-09,0.016932,0.016932,0.018595,0.006736
2018-07-10,0.007628,0.007628,0.007830,0.003465
2018-07-11,-0.015569,-0.015569,-0.019092,-0.003761
2018-07-12,0.022517,0.022517,0.023436,0.011332
2018-07-13,0.002298,0.002298,0.002249,0.000788
2018-07-16,-0.008763,-0.008763,-0.009760,-0.005121
2018-07-17,0.018638,0.018638,0.019174,0.014026
2018-07-18,0.006759,0.006759,0.007815,0.004244
2018-07-19,-0.003290,-0.003290,-0.004333,0.000450
2018-07-20,-0.003635,-0.003635,-0.001821,-0.001143
2018-07-23,-0.003485,-0.003485,-0.001709,-0.004234
2018-07-24,0.007993,0.007993,0.008173,0.001253
2018-07-25,0.015946,0.015946,0.017565,0.004901
2018-07-26,0.001492,0.001492,0.001624,0.004554
2018-07-27,-0.015007,-0.015007,-0.015901,-0.006777
2018-07-30,-0.013260,-0.013260,-0.012682,-0.007244
2018-07-31,0.010810,0.010810,0.010810,0.005985
2018-08-01,-0.006145,-0.006145,-0.006145,-0.002011
2018-08-02,0.021938,0.021938,0.021938,0.013788
2018-08-03,0.009766,0.009766,0.009766,0.004285
2018-08-06,0.014163,0.014163,0.014163,0.009338
2018-08-07,0.007946,0.007946,0.007946,0.003172
2018-08-08,0.001439,0.001439,0.001439,0.004628
2018-08-09,0.000658,0.000658,0.000658,0.002776
2018-08-10,-0.014683,-0.014683,-0.014683,-0.006700
2018-08-13,-0.003990,-0.003990,-0.003990,0.001382
2018-08-14,0.017806,0.017806,0.017806,0.009939
2018-08-15,-0.018372,-0.018372,-0.018372,-0.005600
2018-08-16,0.017769,0.017769,0.017769,0.006454
2018-08-17,0.008950,0.008950,0.008950,0.003520
2018-08-20,-0.002185,-0.002185,-0.002185,-0.004881
2018-08-21,-0.002131,-0.002131,-0.002131,-0.005522
2018-08-22,0.000812,0.000812,0.000812,-0.000529
2018-08-23,0.003843,0.003843,0.003843,0.006005
2018-08-24,0.014898,0.014898,0.014898,0.006018
2018-08-27,0.011615,0.011615,0.011615,0.001168
2018-08-28,0.002517,0.002517,0.002517,0.002741
2018-08-29,0.000972,0.000972,0.000972,-0.007595
2018-08-30,-0.007430,-0.007430,-0.007430,-0.002140
2018-08-31,-0.000299,-0.000299,0.000028,0.000034
2018-09-04,0.006684,0.006684,0.006933,0.010123
2018-09-05,-0.011009,-0.011009,-0.011154,-0.007051
2018-09-06,-0.006995,-0.006995,-0.007806,-0.003821
2018-09-07,-0.005723,-0.005723,-0.004881,-0.001943
2018-09-10,-0.003348,-0.003348,-0.003584,-0.006030
2018-09-11,0.007033,0.007033,0.008447,0.004134
2018-09-12,-0.001028,-0.001028,-0.000941,-0.002049
2018-09-13,0.007288,0.007288,0.006890,0.000863
2018-09-14,-0.000698,-0.000698,-0.000322,0.000172
2018-09-17,-0.014202,-0.014202,-0.014558,-0.007942
2018-09-18,0.008495,0.008495,0.010243,0.003735
2018-09-19,0.003599,0.003599,0.004587,0.003148
2018-09-20,0.008282,0.008282,0.008176,-0.001752
2018-09-21,-0.001856,-0.001856,-0.001646,-0.000914
2018-09-24,0.004710,0.004710,0.005495,0.008344
2018-09-25,-0.006806,-0.006806,-0.006597,-0.005672
2018-09-26,-0.004947,-0.004947,-0.006060,-0.002453
2018-09-27,0.013636,0.013636,0.013968,0.010006
2018-09-28,0.000920,0.000920,0.000920,0.000104
2018-10-01,0.011731,0.011731,0.011731,0.006177
2018-10-02,0.003626,0.003626,0.003626,0.004162
2018-10-03,0.005926,0.005926,0.005926,0.003744
2018-10-04,-0.026009,-0.026009,-0.026009,-0.014184
2018-10-05,-0.012967,-0.012967,-0.012967,-0.005597
2018-10-08,-0.005553,-0.005553,-0.005553,-0.005262
2018-10-09,-0.007118,-0.007118,-0.007118,-0.006310
2018-10-10,-0.070555,-0.070555,-0.070555,-0.035308
2018-10-11,-0.034923,-0.034923,-0.045267,-0.024054
2018-10-12,0.018241,0.018240,0.026757,0.013888
2018-10-15,-0.002944,-0.002944,-0.004638,0.000383
2018-10-16,0.026415,0.026415,0.033249,0.019352
2018-10-17,0.002663,0.002663,0.003345,0.006496
2018-10-18,-0.016173,-0.016173,-0.020373,-0.008371
2018-10-19,0.000141,0.000141,0.000104,-0.000543
2018-10-22,-0.002769,-0.002769,-0.004015,-0.000015
2018-10-23,-0.011783,-0.011783,-0.015046,-0.006265
2018-10-24,-0.036897,-0.036897,-0.045136,-0.023299
2018-10-25,0.024080,0.024079,0.034408,0.022991
2018-10-26,-0.019028,-0.019028,-0.027527,-0.017587
2018-10-29,-0.004044,-0.008106,-0.011438,-0.006038
2018-10-30,0.006548,0.017594,0.025337,0.017084
2018-10-31,0.011638,0.011062,0.015350,0.018121
2018-11-01,0.004415,0.004096,0.005868,0.005851
2018-11-02,-0.014630,-0.014026,-0.019241,-0.023834
2018-11-05,0.003669,0.003455,0.004853,0.005373
2018-11-06,0.002860,0.002685,0.002673,0.002284
2018-11-07,0.016420,0.015616,0.016879,0.017167
2018-11-08,-0.002530,-0.002426,-0.002751,-0.003032
2018-11-09,-0.005580,-0.005272,-0.005466,-0.005088
2018-11-12,-0.009536,-0.009551,-0.009809,-0.008953
2018-11-13,0.002511,0.003255,0.003365,0.004379
2018-11-14,-0.009934,-0.017778,-0.018082,-0.018751
2018-11-15,0.006322,0.013359,0.013504,0.012606
2018-11-16,0.010762,0.017689,0.018056,0.019852
2018-11-19,-0.011150,-0.023038,-0.023306,-0.022023
2018-11-20,-0.010236,-0.022157,-0.022379,-0.020534
2018-11-21,0.004714,0.008501,0.008645,0.008943
2018-11-23,-0.006982,-0.013126,-0.013325,-0.013373
2018-11-26,0.010713,0.022143,0.022401,0.021195
2018-11-27,0.001648,0.003691,0.003724,0.003364
2018-11-28,0.014348,0.030131,0.030465,0.028531
2018-11-29,-0.004527,-0.007803,-0.007948,-0.008442
2018-11-30,0.004709,0.010777,0.011240,0.009218
2018-12-03,0.011723,0.023437,0.024421,0.015703
2018-12-04,-0.043082,-0.043434,-0.043359,-0.030305
2018-12-06,-0.001155,-0.002028,-0.002237,-0.001657
2018-12-07,-0.018407,-0.031922,-0.035315,-0.027127
2018-12-10,0.003534,0.005494,0.006230,0.006429
2018-12-11,0.006303,0.009022,0.010438,0.012951
2018-12-12,0.006236,0.010119,0.012557,0.010527
2018-12-13,-0.005438,-0.008391,-0.010340,-0.011080
2018-12-14,-0.014131,-0.025700,-0.031707,-0.020510
2018-12-17,-0.011384,-0.021793,-0.026895,-0.014209
2018-12-18,-0.001942,-0.003218,-0.003968,-0.003485
2018-12-19,-0.012135,-0.024692,-0.026982,-0.018033
2018-12-20,-0.010580,-0.022561,-0.027334,-0.014161
2018-12-21,-0.016144,-0.033021,-0.040042,-0.023730
2018-12-24,-0.018052,-0.038058,-0.046120,-0.024819
2018-12-26,0.034329,0.045859,0.058967,0.047230
2018-12-27,0.007001,0.008319,0.011616,0.010861
2018-12-28,-0.000828,-0.001048,-0.001440,-0.001088
2018-12-31,0.002336,0.002679,0.005498,0.004995
2019-01-02,-0.001317,-0.001310,-0.002163,-0.003725
2019-01-03,0.005215,0.000900,0.001476,-0.005748
2019-01-04,0.003220,0.007627,0.012551,0.024748
2019-01-07,-0.001872,-0.000801,-0.001256,-0.000516
2019-01-08,0.002797,0.001712,0.002294,0.005359
2019-01-09,0.007381,0.005258,0.007462,0.008476
2019-01-10,-0.003370,-0.002176,-0.003392,-0.001317
2019-01-11,0.004379,0.003506,0.004466,0.003972
2019-01-14,-0.012698,-0.011158,-0.011985,-0.013516
2019-01-15,0.007250,0.007466,0.006608,0.009485
2019-01-16,0.002937,0.002565,0.002778,0.002639
2019-01-17,0.005411,0.005733,0.004971,0.006523
2019-01-18,0.002072,0.003975,0.001546,0.005645
2019-01-22,-0.003366,-0.005023,-0.002807,-0.006453
2019-01-23,-0.003387,-0.002687,-0.003305,-0.003010
2019-01-24,-0.007986,-0.007237,-0.007630,-0.008985
2019-01-25,0.005863,0.005790,0.005486,0.005427
2019-01-28,-0.012566,-0.012139,-0.011798,-0.014125
2019-01-29,0.003988,0.002933,0.003919,0.002340
2019-01-30,0.020483,0.019836,0.019222,0.022020
2019-01-31,0.012948,0.012740,0.012935,0.005958
2019-02-01,0.000137,0.000543,0.000144,0.001073
2019-02-04,0.012699,0.012929,0.012699,0.009504
2019-02-05,0.011524,0.010683,0.011521,0.007764
2019-02-06,0.002548,0.002244,0.002536,0.004369
2019-02-07,-0.012617,-0.013359,-0.012624,-0.007787
2019-02-08,0.002046,0.001706,0.002045,0.000082
2019-02-11,0.000514,0.000921,0.000512,0.001513
2019-02-12,0.026823,0.026187,0.026830,0.018585
2019-02-13,0.001966,0.002676,0.001966,0.001066
2019-02-14,0.000752,-0.000237,0.000752,0.000522
2019-02-15,0.023668,0.022690,0.023675,0.015511
2019-02-19,-0.004322,-0.004204,-0.004301,-0.008013
2019-02-20,-0.007943,-0.006439,-0.007941,-0.008513
2019-02-21,-0.007687,-0.006642,-0.007690,-0.002320
2019-02-22,0.011896,0.011299,0.011892,0.006489
2019-02-25,-0.000251,0.000203,-0.000248,-0.000493
2019-02-26,-0.004900,-0.004739,-0.004906,-0.005403
2019-02-27,-0.013346,-0.011110,-0.013339,-0.010297
2019-02-28,-0.009806,-0.008747,-0.009809,-0.006375
2019-03-01,0.013968,0.014738,0.015128,0.010291
2019-03-04,-0.005252,-0.005692,-0.005647,-0.001748
2019-03-05,0.002121,0.001421,0.001934,0.003281
2019-03-06,-0.011000,-0.011246,-0.011458,-0.004406
2019-03-07,-0.019099,-0.019035,-0.019786,-0.010283
2019-03-08,0.004473,0.002923,0.003902,0.004841
2019-03-11,0.038214,0.037446,0.039331,0.022630
2019-03-12,-0.010107,-0.008509,-0.010272,-0.015942
2019-03-13,0.028881,0.026882,0.029144,0.020622
2019-03-14,-0.020267,-0.017380,-0.019755,-0.017106
2019-03-15,0.014052,0.013161,0.014009,0.006996
2019-03-18,0.004781,0.005068,0.005002,0.000712
2019-03-19,0.003019,0.002700,0.003026,0.002722
2019-03-20,-0.004805,-0.005563,-0.005505,-0.003539
2019-03-21,0.029014,0.028339,0.029744,0.016355
2019-03-22,-0.033536,-0.034815,-0.035269,-0.013794
2019-03-25,-0.005562,-0.005341,-0.006394,-0.006369
2019-03-26,0.013086,0.013294,0.015112,0.006789
2019-03-27,-0.009397,-0.009533,-0.010867,-0.004940
2019-03-28,0.011152,0.011074,0.011722,0.008273
2019-03-29,0.020821,0.020294,0.021286,0.013717
2019-04-01,0.021873,0.022512,0.023252,0.010895
2019-04-02,-0.002749,-0.002632,-0.002892,-0.003982
2019-04-03,-0.001765,-0.001168,-0.001351,-0.002174
2019-04-04,0.013976,0.013258,0.014018,0.010317
2019-04-05,0.010298,0.010269,0.010622,0.004840
2019-04-08,0.002711,0.002615,0.002756,0.001809
2019-04-09,-0.009417,-0.009712,-0.010020,-0.004657
2019-04-10,0.004708,0.004728,0.004769,0.000188
